s_q_norm,s_q_hp,s_energy,s_age_norm,s_age_hp,s_neighbors,q_val_0,q_val_1,q_val_2,q_val_3,q_val_4,action,reward
0.23333333432674408,0.10000000149011612,0.9882466793060303,0.05999999865889549,0.25,0.5555555820465088,-0.034814536571502686,0.1060953289270401,0.04088170826435089,-0.11338919401168823,-0.03679130971431732,1.0,-1.7558986470103264
0.20000000298023224,0.13333334028720856,0.9879069328308105,0.07999999821186066,0.30000001192092896,0.5555555820465088,-0.03601246327161789,0.10781620442867279,0.03933655470609665,-0.1125318631529808,-0.03853129222989082,1.0,-2.0079181734472513
0.23333333432674408,0.13333334028720856,0.9874871373176575,0.05999999865889549,0.3499999940395355,0.5555555820465088,-0.037597689777612686,0.10944730788469315,0.04292403906583786,-0.11152249574661255,-0.03683121129870415,1.0,-2.257894391193986
0.23333333432674408,0.1666666716337204,0.9870674014091492,0.05999999865889549,0.4000000059604645,0.5555555820465088,-0.039022669196128845,0.1105804294347763,0.04343365877866745,-0.10999424010515213,-0.03694549947977066,1.0,-2.473902754485607
0.20000000298023224,0.1666666716337204,0.986807644367218,0.07999999821186066,0.44999998807907104,0.5555555820465088,-0.0412803590297699,0.11514254659414291,0.04096469283103943,-0.1093270480632782,-0.03803881257772446,1.0,-2.8499139808118343
0.20000000298023224,0.23333333432674408,0.9863078594207764,0.10000000149011612,0.5,0.5555555820465088,-0.04264992102980614,0.11593884974718094,0.03974109888076782,-0.10671741515398026,-0.04004238545894623,1.0,-3.1299140341579914
0.2666666805744171,0.23333333432674408,0.9858080744743347,0.11999999731779099,0.550000011920929,0.5555555820465088,-0.042559914290905,0.1154688149690628,0.0434349849820137,-0.10572262108325958,-0.042019233107566833,1.0,-3.3498902581632137
0.2666666805744171,0.30000001192092896,0.9853083491325378,0.10000000149011612,0.6000000238418579,0.5555555820465088,-0.043474361300468445,0.11663952469825745,0.04205990582704544,-0.10582651197910309,-0.04449835047125816,1.0,-3.5658984668552876
0.23333333432674408,0.3333333432674408,0.9849686026573181,0.11999999731779099,0.6499999761581421,0.5555555820465088,-0.04433383792638779,0.12038224935531616,0.03755481541156769,-0.10619071125984192,-0.047363460063934326,1.0,-3.879913914948702
0.23333333432674408,0.4000000059604645,0.9844688177108765,0.11999999731779099,0.699999988079071,0.5555555820465088,-0.044666633009910583,0.1206994280219078,0.035469431430101395,-0.10618618130683899,-0.050027888268232346,1.0,-4.035898592323065
0.23333333432674408,0.4000000059604645,0.9841290712356567,0.10000000149011612,0.75,0.5555555820465088,-0.04595866799354553,0.12401749193668365,0.03555116429924965,-0.10671162605285645,-0.049232929944992065,1.0,-4.349914040416479
0.30000001192092896,0.4000000059604645,0.9836292862892151,0.10000000149011612,0.800000011920929,0.5555555820465088,-0.04733242094516754,0.12325921654701233,0.040161073207855225,-0.10635581612586975,-0.04962949454784393,1.0,-162.0
